"Date","Time","Open","High","Low","Close","Vol","OI"
06/12/2014,16:59,93.894,94.031,93.588,93.684,0,0
06/13/2014,16:59,93.697,94.050,93.634,93.935,0,0
06/16/2014,16:59,93.997,93.997,93.565,93.891,0,0
06/17/2014,16:59,93.881,94.191,93.825,94.031,0,0
06/18/2014,16:59,94.035,94.125,93.744,94.038,0,0
06/19/2014,16:59,94.012,94.256,93.962,94.215,0,0
06/20/2014,16:59,94.206,94.985,94.108,94.859,0,0
06/23/2014,16:59,94.908,95.085,94.807,94.984,0,0
06/24/2014,16:59,94.965,95.150,94.840,94.890,0,0
06/25/2014,16:59,94.891,95.030,94.740,95.014,0,0
06/26/2014,16:59,95.005,95.163,94.706,95.136,0,0
06/27/2014,16:59,95.131,95.150,94.745,95.105,0,0
06/30/2014,16:59,95.006,95.129,94.760,94.956,0,0
07/01/2014,16:59,94.945,95.504,94.880,95.478,0,0
07/02/2014,16:59,95.493,95.571,95.352,95.402,0,0
07/03/2014,16:59,95.404,96.215,95.371,96.076,0,0
07/04/2014,16:59,96.057,96.105,95.735,95.819,0,0
07/07/2014,16:59,95.815,95.870,95.315,95.345,0,0
07/08/2014,16:59,95.350,95.384,95.010,95.110,0,0
07/09/2014,16:59,95.107,95.530,95.042,95.405,0,0
07/10/2014,16:59,95.420,95.425,94.666,95.149,0,0
07/11/2014,16:59,95.140,95.315,94.375,94.375,0,0
07/14/2014,16:59,94.410,94.840,94.335,94.777,0,0
07/15/2014,16:59,94.761,94.796,94.340,94.508,0,0
07/16/2014,16:59,94.467,94.825,94.223,94.627,0,0
07/17/2014,16:59,94.650,94.655,93.979,94.001,0,0
07/18/2014,16:59,94.011,94.581,93.899,94.364,0,0
07/21/2014,16:59,94.399,94.490,94.186,94.408,0,0
07/22/2014,16:59,94.403,94.565,94.384,94.462,0,0
07/23/2014,16:59,94.495,94.667,94.432,94.588,0,0
07/24/2014,16:59,94.599,94.878,94.436,94.740,0,0
07/25/2014,16:59,94.744,94.773,94.035,94.130,0,0
07/28/2014,16:59,94.100,94.329,94.074,94.309,0,0
07/29/2014,16:59,94.312,94.369,93.984,94.099,0,0
07/30/2014,16:59,94.085,94.447,93.990,94.274,0,0
07/31/2014,16:59,94.280,94.471,94.126,94.257,0,0
08/01/2014,16:59,94.255,94.314,93.803,93.890,0,0
08/04/2014,16:59,93.906,94.060,93.770,94.056,0,0
08/05/2014,16:59,94.025,94.066,93.408,93.583,0,0
08/06/2014,16:59,93.580,93.685,93.130,93.517,0,0
08/07/2014,16:59,93.535,93.821,93.333,93.440,0,0
08/08/2014,16:59,93.409,93.437,92.748,92.941,0,0
08/11/2014,16:59,93.110,93.574,92.961,93.537,0,0
08/12/2014,16:59,93.546,93.640,93.332,93.586,0,0
08/13/2014,16:59,93.594,93.871,93.555,93.836,0,0
08/14/2014,16:59,93.832,94.060,93.799,93.953,0,0
08/15/2014,16:59,93.945,94.503,93.542,93.939,0,0
08/18/2014,16:59,93.964,94.263,93.927,94.199,0,0
08/19/2014,16:59,94.196,94.227,93.940,94.049,0,0
08/20/2014,16:59,94.033,94.652,94.018,94.583,0,0
08/21/2014,16:59,94.597,94.906,94.490,94.881,0,0
08/22/2014,16:59,94.892,95.054,94.448,94.868,0,0
08/25/2014,16:59,95.054,95.207,94.647,94.715,0,0
08/26/2014,16:59,94.708,95.130,94.536,95.003,0,0
08/27/2014,16:59,94.988,95.949,94.972,95.596,0,0
08/28/2014,16:59,95.587,95.733,95.305,95.490,0,0
08/29/2014,16:59,95.527,96.081,95.468,95.640,0,0
09/01/2014,16:59,95.772,96.031,95.719,95.976,0,0
09/02/2014,16:59,95.966,96.286,95.894,96.145,0,0
09/03/2014,16:59,96.178,96.482,95.957,96.246,0,0
09/04/2014,16:59,96.217,96.989,96.122,96.765,0,0
09/05/2014,16:59,96.769,97.062,96.224,96.541,0,0
09/08/2014,16:59,96.533,96.663,96.389,96.614,0,0
09/09/2014,16:59,96.624,96.775,96.275,96.687,0,0
09/10/2014,16:59,96.673,97.705,96.663,97.702,0,0
09/11/2014,16:59,97.678,97.684,96.751,97.029,0,0
09/12/2014,16:59,96.990,97.158,96.626,96.777,0,0
09/15/2014,16:59,96.674,97.080,96.594,96.973,0,0
09/16/2014,16:59,96.967,97.698,96.758,97.618,0,0
09/17/2014,16:59,97.628,98.544,97.554,98.512,0,0
09/18/2014,16:59,98.433,99.397,98.324,99.352,0,0
09/19/2014,16:59,99.363,99.808,99.055,99.566,0,0
09/22/2014,16:59,99.433,99.651,98.520,98.520,0,0
09/23/2014,16:59,98.527,98.727,98.177,98.260,0,0
09/24/2014,16:59,98.292,98.662,97.764,98.584,0,0
09/25/2014,16:59,98.597,98.717,97.820,97.879,0,0
09/26/2014,16:59,97.866,98.281,97.660,97.916,0,0
09/29/2014,16:59,97.962,98.363,97.845,98.083,0,0
09/30/2014,16:59,98.087,98.370,97.786,97.925,0,0
10/01/2014,16:59,97.901,98.113,97.460,97.535,0,0
10/02/2014,16:59,97.532,98.107,96.755,97.172,0,0
10/03/2014,16:59,97.169,97.703,97.052,97.566,0,0
10/06/2014,16:59,97.484,97.811,97.300,97.682,0,0
10/07/2014,16:59,97.723,97.739,96.605,96.670,0,0
10/08/2014,16:59,96.638,97.468,96.567,97.298,0,0
10/09/2014,16:59,97.272,97.483,96.356,96.391,0,0
10/10/2014,16:59,96.404,96.656,95.975,96.062,0,0
10/13/2014,16:59,96.073,96.132,95.370,95.415,0,0
10/14/2014,16:59,95.375,95.829,94.453,94.754,0,0
10/15/2014,16:59,94.746,94.941,93.372,94.114,0,0
10/16/2014,16:59,94.138,94.602,92.896,94.436,0,0
10/17/2014,16:59,94.445,95.157,94.218,94.763,0,0
10/20/2014,16:59,94.926,95.322,94.621,94.744,0,0
10/21/2014,16:59,94.745,95.345,94.342,95.333,0,0
10/22/2014,16:59,95.342,95.863,94.947,95.361,0,0
10/23/2014,16:59,95.337,96.414,95.138,96.376,0,0
10/24/2014,16:59,96.377,96.532,96.022,96.189,0,0
10/27/2014,16:59,96.441,96.454,95.689,95.832,0,0
10/28/2014,16:59,95.836,96.862,95.801,96.829,0,0
10/29/2014,16:59,96.828,97.365,96.680,97.353,0,0
10/30/2014,16:59,97.299,97.835,97.198,97.576,0,0
10/31/2014,16:59,97.610,99.858,97.504,99.711,0,0
11/03/2014,16:59,100.048,100.958,99.679,100.397,0,0
11/04/2014,16:59,100.348,100.365,99.275,99.566,0,0
11/05/2014,16:59,99.561,100.759,99.449,100.675,0,0
11/06/2014,16:59,100.637,101.198,100.053,100.822,0,0
11/07/2014,16:59,100.862,101.478,100.639,101.132,0,0
11/10/2014,16:59,101.023,101.332,100.516,100.908,0,0
11/11/2014,16:59,100.878,102.205,100.806,102.139,0,0
11/12/2014,16:59,102.109,102.317,101.416,102.010,0,0
11/13/2014,16:59,102.058,102.334,101.581,101.789,0,0
11/14/2014,16:59,101.772,103.213,101.673,102.994,0,0
11/17/2014,16:59,103.200,103.646,102.403,103.093,0,0
11/18/2014,16:59,103.155,103.777,102.980,103.397,0,0
11/19/2014,16:59,103.410,104.067,103.172,104.013,0,0
11/20/2014,16:59,103.984,104.701,103.930,104.561,0,0
11/21/2014,16:59,104.512,105.305,103.872,104.880,0,0
11/24/2014,16:59,104.932,105.284,104.641,104.803,0,0
11/25/2014,16:59,104.807,104.971,104.244,104.765,0,0
11/26/2014,16:59,104.764,104.859,104.228,104.656,0,0
11/27/2014,16:59,104.667,104.671,103.730,103.842,0,0
11/28/2014,16:59,103.879,104.274,103.564,103.838,0,0
12/01/2014,16:59,103.834,104.542,103.451,104.510,0,0
12/02/2014,16:59,104.475,104.925,104.387,104.502,0,0
12/03/2014,16:59,104.507,105.487,104.460,105.364,0,0
12/04/2014,16:59,105.343,105.692,104.896,105.219,0,0
12/05/2014,16:59,105.207,106.409,105.091,106.173,0,0
12/08/2014,16:59,106.305,106.500,104.929,105.124,0,0
12/09/2014,16:59,105.116,105.263,103.456,104.574,0,0
12/10/2014,16:59,104.557,104.650,102.533,102.605,0,0
12/11/2014,16:59,102.616,103.663,102.415,102.957,0,0
12/12/2014,16:59,103.010,103.328,102.042,102.618,0,0
12/15/2014,16:59,102.350,102.814,100.893,100.939,0,0
12/16/2014,16:59,100.976,101.262,99.126,100.093,0,0
12/17/2014,16:59,100.062,102.054,99.933,101.946,0,0
12/18/2014,16:59,101.990,102.783,101.710,102.637,0,0
12/19/2014,16:59,102.561,103.217,102.338,102.904,0,0
12/22/2014,16:59,102.932,103.469,102.766,103.202,0,0
12/23/2014,16:59,103.170,103.980,103.081,103.860,0,0
12/24/2014,16:59,103.863,103.918,103.422,103.622,0,0
12/26/2014,16:59,103.485,103.762,103.362,103.488,0,0
12/29/2014,16:59,103.559,103.842,103.409,103.652,0,0
12/30/2014,16:59,103.654,103.682,102.261,102.881,0,0
12/31/2014,16:59,102.869,103.657,102.782,103.157,0,0
01/02/2015,16:59,103.394,103.412,102.175,102.212,0,0
01/05/2015,16:59,102.253,102.272,101.231,101.707,0,0
01/06/2015,16:59,101.672,101.695,99.899,99.999,0,0
01/07/2015,16:59,100.041,101.167,99.992,100.891,0,0
01/08/2015,16:59,100.865,101.570,100.814,101.122,0,0
01/09/2015,16:59,101.121,101.345,99.763,99.864,0,0
01/12/2015,16:59,99.716,100.428,98.778,98.827,0,0
01/13/2015,16:59,98.799,99.425,98.151,98.616,0,0
01/14/2015,16:59,98.546,98.675,97.094,98.173,0,0
01/15/2015,16:59,98.174,98.770,97.078,97.090,0,0
01/16/2015,16:59,97.108,98.322,96.671,98.079,0,0
01/19/2015,16:59,98.009,98.565,97.637,98.420,0,0
01/20/2015,16:59,98.454,99.054,97.713,98.036,0,0
01/21/2015,16:59,98.096,98.099,95.052,95.581,0,0
01/22/2015,16:59,95.587,95.766,94.883,95.657,0,0
01/23/2015,16:59,95.666,96.090,94.647,94.685,0,0
01/26/2015,16:59,94.462,95.419,94.105,94.934,0,0
01/27/2015,16:59,94.925,95.252,94.225,95.085,0,0
01/28/2015,16:59,95.030,95.202,93.561,93.786,0,0
01/29/2015,16:59,93.753,94.291,93.312,93.695,0,0
01/30/2015,16:59,93.697,93.920,91.728,92.459,0,0
02/02/2015,16:59,92.182,93.621,92.105,93.556,0,0
02/03/2015,16:59,93.481,94.884,92.434,94.663,0,0
02/04/2015,16:59,94.712,95.014,93.044,93.238,0,0
02/05/2015,16:59,93.277,94.811,93.099,94.473,0,0
02/06/2015,16:59,94.478,95.513,94.045,95.107,0,0
02/09/2015,16:59,94.906,95.524,94.625,95.119,0,0
02/10/2015,16:59,95.098,95.783,94.466,94.837,0,0
02/11/2015,16:59,94.863,95.459,94.695,95.379,0,0
02/12/2015,16:59,95.393,95.685,94.368,95.134,0,0
02/13/2015,16:59,95.151,95.575,94.718,95.390,0,0
02/16/2015,16:59,95.237,95.462,94.758,94.974,0,0
02/17/2015,16:59,95.033,96.409,94.806,96.235,0,0
02/18/2015,16:59,96.214,96.324,95.363,95.367,0,0
02/19/2015,16:59,95.265,95.405,94.838,95.168,0,0
02/20/2015,16:59,95.157,95.518,94.167,94.919,0,0
02/23/2015,16:59,94.972,95.043,94.254,94.478,0,0
02/24/2015,16:59,94.454,95.285,94.156,95.240,0,0
02/25/2015,16:59,95.200,95.865,95.068,95.534,0,0
02/26/2015,16:59,95.545,95.860,95.151,95.392,0,0
02/27/2015,16:59,95.334,95.840,95.281,95.628,0,0
03/02/2015,16:59,95.743,95.974,95.368,95.820,0,0
03/03/2015,16:59,95.804,96.258,95.448,95.837,0,0
03/04/2015,16:59,95.805,96.479,95.308,96.338,0,0
03/05/2015,16:59,96.298,96.810,95.945,96.176,0,0
03/06/2015,16:59,96.166,96.350,95.617,95.686,0,0
03/09/2015,16:59,95.722,96.351,95.644,96.088,0,0
03/10/2015,16:59,96.095,96.466,95.427,95.461,0,0
03/11/2015,16:59,95.433,95.873,94.885,95.244,0,0
03/12/2015,16:59,95.259,95.722,95.194,95.588,0,0
03/13/2015,16:59,95.537,95.640,94.522,94.981,0,0
03/16/2015,16:59,94.859,95.226,94.622,94.957,0,0
03/17/2015,16:59,94.998,95.141,94.698,94.901,0,0
03/18/2015,16:59,94.866,96.025,94.374,95.524,0,0
03/19/2015,16:59,95.606,95.747,94.736,94.986,0,0
03/20/2015,16:59,94.964,95.862,94.925,95.573,0,0
03/23/2015,16:59,95.467,95.892,95.120,95.590,0,0
03/24/2015,16:59,95.588,95.972,95.435,95.829,0,0
03/25/2015,16:59,95.806,95.860,95.246,95.450,0,0
03/26/2015,16:59,95.426,95.771,95.061,95.499,0,0
03/27/2015,16:59,95.500,95.593,94.378,94.410,0,0
03/30/2015,16:59,94.518,94.927,94.404,94.667,0,0
03/31/2015,16:59,94.695,94.821,93.742,94.709,0,0
04/01/2015,16:59,94.646,95.012,94.309,94.842,0,0
04/02/2015,16:59,94.852,95.372,94.550,95.288,0,0
04/03/2015,16:59,95.279,95.559,94.874,95.218,0,0
04/06/2015,16:59,95.335,95.763,95.160,95.748,0,0
04/07/2015,16:59,95.680,96.488,95.632,96.147,0,0
04/08/2015,16:59,96.233,96.628,95.630,95.731,0,0
04/09/2015,16:59,95.728,95.897,95.376,95.801,0,0
04/10/2015,16:59,95.764,95.854,95.012,95.644,0,0
04/13/2015,16:59,95.586,95.687,94.913,95.382,0,0
04/14/2015,16:59,95.358,95.793,94.881,95.611,0,0
04/15/2015,16:59,95.589,96.932,94.905,96.896,0,0
04/16/2015,16:59,96.867,97.923,96.718,97.615,0,0
04/17/2015,16:59,97.695,98.420,96.834,97.110,0,0
04/20/2015,16:59,97.433,97.907,97.140,97.463,0,0
04/21/2015,16:59,97.442,97.739,97.191,97.435,0,0
04/22/2015,16:59,97.422,98.068,97.396,97.943,0,0
04/23/2015,16:59,97.960,98.682,97.657,98.454,0,0
04/24/2015,16:59,98.438,98.623,97.596,97.669,0,0
04/27/2015,16:59,97.544,98.677,97.515,98.457,0,0
04/28/2015,16:59,98.413,98.922,98.272,98.766,0,0
04/29/2015,16:59,98.784,99.480,98.626,99.071,0,0
04/30/2015,16:59,99.068,99.170,98.467,98.869,0,0
05/01/2015,16:59,98.871,99.170,98.395,98.701,0,0
05/04/2015,16:59,98.867,99.364,98.539,99.326,0,0
05/05/2015,16:59,99.314,99.990,99.017,99.311,0,0
05/06/2015,16:59,99.328,99.904,98.950,99.169,0,0
05/07/2015,16:59,99.149,99.275,98.224,98.730,0,0
05/08/2015,16:59,98.687,99.430,98.640,99.098,0,0
05/11/2015,16:59,99.024,99.391,98.717,99.242,0,0
05/12/2015,16:59,99.231,100.030,99.190,99.717,0,0
05/13/2015,16:59,99.726,100.081,99.380,99.615,0,0
05/14/2015,16:59,99.616,99.906,99.200,99.418,0,0
05/15/2015,16:59,99.416,99.768,99.089,99.353,0,0
05/18/2015,16:59,99.285,99.555,98.504,98.653,0,0
05/19/2015,16:59,98.650,98.889,98.325,98.654,0,0
05/20/2015,16:59,98.655,99.504,98.594,99.340,0,0
05/21/2015,16:59,99.387,99.495,98.892,99.185,0,0
05/22/2015,16:59,99.196,99.291,98.622,98.943,0,0
05/25/2015,16:59,98.848,99.031,98.615,98.691,0,0
05/26/2015,16:59,98.676,99.458,98.636,99.006,0,0
05/27/2015,16:59,98.967,99.493,98.914,99.292,0,0
05/28/2015,16:59,99.276,99.792,99.101,99.664,0,0
05/29/2015,16:59,99.688,99.807,98.995,99.720,0,0
06/01/2015,16:59,99.738,99.762,99.123,99.630,0,0
06/02/2015,16:59,99.626,100.217,99.491,100.026,0,0
06/03/2015,16:59,100.040,100.066,99.645,99.754,0,0
06/04/2015,16:59,99.771,99.978,99.391,99.466,0,0
06/05/2015,16:59,99.476,101.024,99.437,101.011,0,0
06/08/2015,16:59,100.892,100.994,100.262,100.303,0,0
06/09/2015,16:59,100.307,100.990,99.976,100.804,0,0
06/10/2015,16:59,100.776,100.900,99.503,100.069,0,0
06/11/2015,16:59,100.039,100.587,99.902,100.367,0,0
06/12/2015,16:59,100.396,100.657,100.013,100.239,0,0
06/15/2015,16:59,99.983,100.380,99.880,100.124,0,0
06/16/2015,16:59,100.137,100.412,99.931,100.367,0,0
06/17/2015,16:59,100.405,100.987,100.235,100.904,0,0
06/18/2015,16:59,100.862,101.137,100.406,100.558,0,0
06/19/2015,16:59,100.568,100.809,99.748,99.958,0,0
06/22/2015,16:59,100.203,100.822,99.947,100.206,0,0
06/23/2015,16:59,100.185,100.566,100.112,100.509,0,0
06/24/2015,16:59,100.487,100.846,99.832,99.998,0,0
06/25/2015,16:59,99.995,100.376,99.588,100.293,0,0
06/26/2015,16:59,100.299,100.587,99.786,100.560,0,0
06/29/2015,16:59,99.409,99.835,98.715,98.793,0,0
06/30/2015,16:59,98.772,99.038,97.605,98.011,0,0
07/01/2015,16:59,98.066,98.489,97.761,97.819,0,0
07/02/2015,16:59,97.813,98.148,97.707,98.076,0,0
07/03/2015,16:59,98.095,98.132,97.341,97.727,0,0
07/06/2015,16:59,96.816,97.560,96.591,96.856,0,0
07/07/2015,16:59,96.874,96.983,95.585,96.404,0,0
07/08/2015,16:59,96.394,96.443,94.530,94.701,0,0
07/09/2015,16:59,94.706,95.850,94.508,95.459,0,0
07/10/2015,16:59,95.467,96.906,95.428,96.861,0,0
07/13/2015,16:59,96.240,97.114,96.202,96.859,0,0
07/14/2015,16:59,96.855,96.976,96.339,96.903,0,0
07/15/2015,16:59,96.920,97.012,95.551,95.845,0,0
07/16/2015,16:59,95.814,96.052,95.664,95.722,0,0
07/17/2015,16:59,95.714,95.806,95.354,95.612,0,0
07/20/2015,16:59,95.573,95.836,95.463,95.637,0,0
07/21/2015,16:59,95.608,96.028,95.540,95.697,0,0
07/22/2015,16:59,95.628,95.717,94.961,95.112,0,0
07/23/2015,16:59,95.042,95.647,94.886,95.021,0,0
07/24/2015,16:59,94.997,95.235,94.479,94.924,0,0
07/27/2015,16:59,94.877,95.024,94.403,94.508,0,0
07/28/2015,16:59,94.521,95.696,94.368,95.580,0,0
07/29/2015,16:59,95.598,96.165,95.313,95.731,0,0
07/30/2015,16:59,95.705,95.925,95.328,95.457,0,0
07/31/2015,16:59,95.428,95.548,94.621,94.661,0,0
08/03/2015,16:59,94.642,94.744,94.152,94.266,0,0
08/04/2015,16:59,94.247,94.593,94.085,94.261,0,0
08/05/2015,16:59,94.268,95.006,94.160,94.742,0,0
08/06/2015,16:59,94.716,95.221,94.567,95.132,0,0
08/07/2015,16:59,95.123,95.448,94.473,94.563,0,0
08/10/2015,16:59,94.603,95.875,94.504,95.830,0,0
08/11/2015,16:59,95.759,96.007,94.974,95.382,0,0
08/12/2015,16:59,95.413,95.778,94.964,95.674,0,0
08/13/2015,16:59,95.685,95.974,95.000,95.267,0,0
08/14/2015,16:59,95.240,95.406,94.878,94.912,0,0
08/17/2015,16:59,94.770,95.219,94.666,95.061,0,0
08/18/2015,16:59,95.053,95.359,94.674,95.274,0,0
08/19/2015,16:59,95.250,95.379,94.167,94.315,0,0
08/20/2015,16:59,94.292,94.772,94.030,94.294,0,0
08/21/2015,16:59,94.281,94.418,92.447,92.592,0,0
08/24/2015,16:59,92.435,92.561,87.413,89.134,0,0
08/25/2015,16:59,89.098,91.339,88.809,89.107,0,0
08/26/2015,16:59,89.067,90.406,88.759,90.184,0,0
08/27/2015,16:59,90.156,92.041,90.068,91.677,0,0
08/28/2015,16:59,91.689,92.019,90.799,92.013,0,0
08/31/2015,16:59,92.003,92.417,90.844,92.241,0,0
09/01/2015,16:59,92.238,92.308,90.026,90.042,0,0
09/02/2015,16:59,89.959,91.140,89.958,90.674,0,0
09/03/2015,16:59,90.686,91.456,90.201,91.077,0,0
09/04/2015,16:59,91.070,91.145,89.516,89.650,0,0
09/07/2015,16:59,89.624,90.146,89.434,89.621,0,0
09/08/2015,16:59,89.620,90.898,89.318,90.690,0,0
09/09/2015,16:59,90.685,92.057,90.673,90.927,0,0
09/10/2015,16:59,90.912,91.847,90.344,90.997,0,0
09/11/2015,16:59,91.045,91.423,90.575,90.907,0,0
09/14/2015,16:59,90.879,91.241,90.312,90.632,0,0
09/15/2015,16:59,90.609,91.032,90.092,90.897,0,0
09/16/2015,16:59,90.882,91.704,90.683,91.514,0,0
09/17/2015,16:59,91.483,92.027,90.873,91.041,0,0
09/18/2015,16:59,91.029,91.724,90.653,90.736,0,0
09/21/2015,16:59,90.765,91.429,90.580,90.969,0,0
09/22/2015,16:59,90.946,91.064,90.134,90.517,0,0
09/23/2015,16:59,90.525,90.907,89.919,90.259,0,0
09/24/2015,16:59,90.243,90.373,88.989,90.220,0,0
09/25/2015,16:59,90.199,90.929,89.908,90.365,0,0
09/28/2015,16:59,90.338,90.481,89.441,89.564,0,0
09/29/2015,16:59,89.506,89.805,88.872,89.199,0,0
09/30/2015,16:59,89.170,90.081,89.159,90.065,0,0
10/01/2015,16:59,89.965,90.605,89.891,90.372,0,0
10/02/2015,16:59,90.383,91.244,89.709,91.120,0,0
10/05/2015,16:59,91.209,92.135,91.023,91.993,0,0
10/06/2015,16:59,92.017,92.322,91.608,92.235,0,0
10/07/2015,16:59,92.186,92.541,91.719,91.884,0,0
10/08/2015,16:59,91.872,92.284,91.623,92.123,0,0
10/09/2015,16:59,92.131,93.250,92.062,92.851,0,0
10/12/2015,16:59,92.713,93.151,92.189,92.346,0,0
10/13/2015,16:59,92.330,92.486,91.481,91.810,0,0
10/14/2015,16:59,91.822,92.180,91.596,91.853,0,0
10/15/2015,16:59,91.832,92.595,91.462,92.409,0,0
10/16/2015,16:59,92.414,92.674,92.037,92.488,0,0
10/19/2015,16:59,92.471,92.584,91.643,91.752,0,0
10/20/2015,16:59,91.765,92.677,91.529,92.333,0,0
10/21/2015,16:59,92.318,92.526,91.236,91.256,0,0
10/22/2015,16:59,91.252,92.204,91.099,92.189,0,0
10/23/2015,16:59,92.186,92.586,91.636,92.198,0,0
10/26/2015,16:59,92.202,92.236,91.731,92.039,0,0
10/27/2015,16:59,92.032,92.032,90.638,90.791,0,0
10/28/2015,16:59,90.753,92.051,90.575,91.787,0,0
10/29/2015,16:59,91.771,92.164,91.157,91.930,0,0
10/30/2015,16:59,91.940,92.471,91.395,92.321,0,0
11/02/2015,16:59,92.060,92.275,91.911,92.194,0,0
11/03/2015,16:59,92.202,92.908,91.921,92.675,0,0
11/04/2015,16:59,92.662,92.967,92.136,92.418,0,0
11/05/2015,16:59,92.392,92.730,92.148,92.440,0,0
11/06/2015,16:59,92.448,92.759,92.210,92.567,0,0
11/09/2015,16:59,92.654,93.242,92.601,92.702,0,0
11/10/2015,16:59,92.738,93.027,92.638,92.768,0,0
11/11/2015,16:59,92.750,92.968,92.522,92.617,0,0
11/12/2015,16:59,92.595,92.962,92.115,92.239,0,0
11/13/2015,16:59,92.249,92.390,91.891,92.022,0,0
11/16/2015,16:59,91.935,92.510,91.773,92.381,0,0
11/17/2015,16:59,92.385,92.773,92.373,92.642,0,0
11/18/2015,16:59,92.677,92.907,92.347,92.906,0,0
11/19/2015,16:59,92.910,93.076,92.279,92.487,0,0
11/20/2015,16:59,92.465,92.549,91.966,91.970,0,0
11/23/2015,16:59,92.050,92.326,91.654,91.888,0,0
11/24/2015,16:59,91.914,92.142,91.617,92.060,0,0
11/25/2015,16:59,92.084,92.344,91.869,92.307,0,0
11/26/2015,16:59,92.276,92.328,92.017,92.255,0,0
11/27/2015,16:59,92.221,92.269,91.719,91.811,0,0
11/30/2015,16:59,91.836,92.616,91.674,92.127,0,0
12/01/2015,16:59,92.091,92.507,91.781,91.954,0,0
12/02/2015,16:59,91.927,92.681,91.905,92.362,0,0
12/03/2015,16:59,92.360,92.770,91.597,91.785,0,0
12/04/2015,16:59,91.782,92.380,91.518,92.112,0,0
12/07/2015,16:59,92.130,92.166,91.110,91.385,0,0
12/08/2015,16:59,91.369,91.389,90.122,90.494,0,0
12/09/2015,16:59,90.495,90.589,89.085,89.434,0,0
12/10/2015,16:59,89.453,89.916,89.070,89.241,0,0
12/11/2015,16:59,89.211,89.503,87.718,87.866,0,0
12/14/2015,16:59,88.193,88.531,87.446,88.126,0,0
12/15/2015,16:59,88.145,88.881,87.905,88.599,0,0
12/16/2015,16:59,88.576,88.750,87.957,88.641,0,0
12/17/2015,16:59,88.643,88.840,87.765,87.911,0,0
12/18/2015,16:59,87.898,88.492,86.683,86.903,0,0
12/21/2015,16:59,86.946,87.260,86.360,86.804,0,0
12/22/2015,16:59,86.808,87.043,86.551,86.955,0,0
12/23/2015,16:59,86.939,87.410,86.751,87.263,0,0
12/24/2015,16:59,87.277,87.325,86.703,87.098,0,0
12/28/2015,16:59,86.639,87.067,86.491,86.564,0,0
12/29/2015,16:59,86.566,87.131,86.373,87.014,0,0
12/30/2015,16:59,87.012,87.139,86.551,86.814,0,0
12/31/2015,16:59,86.835,87.010,86.463,86.778,0,0
01/04/2016,16:59,86.991,86.991,85.176,85.599,0,0
01/05/2016,16:59,85.589,86.104,84.825,85.057,0,0
01/06/2016,16:59,85.091,85.241,83.904,84.158,0,0
01/07/2016,16:59,84.155,84.407,82.900,83.342,0,0
01/08/2016,16:59,83.379,84.310,82.741,82.840,0,0
01/11/2016,16:59,82.692,83.886,82.267,82.830,0,0
01/12/2016,16:59,82.855,83.184,82.105,82.485,0,0
01/13/2016,16:59,82.479,83.407,81.848,82.040,0,0
01/14/2016,16:59,82.017,82.364,81.557,82.152,0,0
01/15/2016,16:59,82.157,82.436,80.143,80.450,0,0
01/18/2016,16:59,79.990,81.045,79.980,80.564,0,0
01/19/2016,16:59,80.551,81.799,80.480,80.673,0,0
01/20/2016,16:59,80.660,80.845,78.939,80.627,0,0
01/21/2016,16:59,80.678,82.687,80.109,82.473,0,0
01/22/2016,16:59,82.525,84.048,82.202,84.039,0,0
01/25/2016,16:59,83.919,84.102,82.750,82.759,0,0
01/26/2016,16:59,82.796,84.436,82.183,83.851,0,0
01/27/2016,16:59,83.865,84.771,83.415,84.213,0,0
01/28/2016,16:59,84.126,85.295,83.929,84.691,0,0
01/29/2016,16:59,84.641,86.940,84.360,86.659,0,0
02/01/2016,16:59,86.747,87.034,85.845,86.732,0,0
02/02/2016,16:59,86.779,86.781,85.339,85.340,0,0
02/03/2016,16:59,85.354,86.191,84.478,85.517,0,0
02/04/2016,16:59,85.527,86.200,84.748,84.899,0,0
02/05/2016,16:59,84.901,85.299,83.918,83.925,0,0
02/08/2016,16:59,84.030,84.707,82.567,83.162,0,0
02/09/2016,16:59,83.114,83.675,81.899,83.017,0,0
02/10/2016,16:59,82.994,83.202,81.257,81.376,0,0
02/11/2016,16:59,81.349,81.552,79.263,80.665,0,0
02/12/2016,16:59,80.639,82.036,80.273,81.705,0,0
02/15/2016,16:59,81.812,82.982,81.653,82.848,0,0
02/16/2016,16:59,82.806,83.496,81.692,82.293,0,0
02/17/2016,16:59,82.222,83.626,81.578,83.433,0,0
02/18/2016,16:59,83.434,83.576,82.273,82.504,0,0
02/19/2016,16:59,82.489,82.542,81.358,81.711,0,0
02/22/2016,16:59,81.710,82.778,81.526,82.371,0,0
02/23/2016,16:59,82.354,82.452,81.025,81.246,0,0
02/24/2016,16:59,81.272,81.917,80.345,81.849,0,0
02/25/2016,16:59,81.836,83.584,81.548,83.493,0,0
02/26/2016,16:59,83.447,84.320,83.127,84.290,0,0
02/29/2016,16:59,84.235,84.261,83.083,83.167,0,0
03/01/2016,16:59,83.210,85.245,82.783,85.008,0,0
03/02/2016,16:59,85.006,85.203,84.249,84.562,0,0
03/03/2016,16:59,84.558,85.211,84.410,84.791,0,0
03/04/2016,16:59,84.785,85.748,84.366,85.438,0,0
03/07/2016,16:59,85.367,85.645,84.835,85.393,0,0
03/08/2016,16:59,85.351,85.396,83.830,83.982,0,0
